category,name,name_ar,description,description_ar,address,zip,city,region,country_code,email,phone,web,lat,lon,Image folder Number(unique),Image 1,Image 2,Image 3
Arts & Entertainment,ElectroTel Dammam Showroom,,,,"King Abdulaziz St, Al Badi",32415,Dammam,Saudi,SA,,966 13 830 5111,electrotel.com.sa,26.408674,50.0331514,256,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Al Matbouli Sound & Communications (Dammam Showroom),,,,King Khaled St,32242,Dammam,Saudi,SA,,966 13 826 6997,,26.4089474,50.0331512,257,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Samsung & Tecnogas Authorized Showroom,,,,8262 Al Amir Muhammed Ibn Fahd Rd,32241,Dammam,Saudi,SA,webmaster@umg.com.sa,966 13 830 5763,umg.com.sa,26.4092208,50.033151,258,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Safa Aluminium Dammam Showroom,,,,"Al Mazruiyah, 7477 Prince Mohammed Bin Fahd Rd, ",32414,Dammam,Saudi,SA,,966 13 834 3205,safaarc.com,26.4094942,50.0331508,259,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Audi Al Khobar Showroom - SAMACO Automotive,,,,"Qurtoba, King Fahd Rd, 24 St",31952,Al Khobar,Saudi,SA,,966 13 845 8020,audi-saudiarabia.com,26.4097676,50.0331506,260,1.jpg,2.jpg,3.jpg
Arts & Entertainment,LG Naghi - Dammam 3 Showroom ,,,,"Uhud, King saud street",32264,Dammam,Saudi,SA,,,,26.410041,50.0331504,261,1.jpg,2.jpg,3.jpg
Arts & Entertainment,LG Naghi - Khobar3 HWY,,,,"Ar Rakah Ash Shamaliyah, 7991 King Fahd Road, ",34225,Al Khobar ,Saudi,SA,,966 13 859 9930,unitednaghi.com.sa,26.4097676,50.0331506,262,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Toyota Showroom Rakah Area,,,,As Sadafah,34226,Dammam,Saudi,SA,,,,26.4097676,50.0331506,263,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Damam Showroom,,,,King Abdulaziz St,32424,Dammam,Saudi,SA,,,,26.4097676,50.0331506,264,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Yale Showroom D1 NAS,,,,"9th St, Al Dawasir",32415,Dammam,Saudi,SA,,966 13 834 8488,middleeast.yalelock.com,26.4097676,50.0331506,265,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Four Square Showroom,,,,Prince Mohammed St,32242,Al Khobar ,Saudi,SA,,,,26.4097676,50.0331506,266,1.jpg,2.jpg,3.jpg
Arts & Entertainment,"Maromix Showroom, Dammam",,,,Al Aziziyah,32424, Dammam,Saudi,SA,customercare@maromix.com,966 13 817 4195,maromix.com,26.4097676,50.0331506,267,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Al-Howail Tires Showroom,,,,"King Fahd Road, Ghirnatah",32245,Dammam,Saudi,SA,showroom-dammam@alhowail.com,966 13 843 2456,alhowail.com,26.4097676,50.0331506,268,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Bayouni Sanitary Wares Dammam Showroom,,,,"33 16, Al Amamrah",32415,Dammam,Saudi,SA,,966 13 802 7303,,26.4097676,50.0331506,269,1.jpg,2.jpg,3.jpg
Arts & Entertainment,El-Ajou Dammam Showroom,,,,"Prince Mohammed Bin Fahd Road, Al Amir Muhammed Ibn Saud",32241,Al Khobar ,Saudi,SA,,966 13 826 5501,,26.4097676,50.0331506,270,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Jaguar Al Khobar Showroom,,,,"Ar Rakah Al Janubiyah, Khobar Al-Dammam Road",34226,Al Khobar ,Saudi,SA,,966 800 119 0190,jaguar-saudi.com,26.4097676,50.0331506,271,1.jpg,2.jpg,3.jpg
Arts & Entertainment,SAFANA SHOWROOM,,,,"3732 الملك عبد العزيز, Al Badi,",32415,Dammam,Saudi,SA,info@sutrad.com,966 13 826 7674,safanaunited.com,26.4097676,50.0331506,272,1.jpg,2.jpg,3.jpg
Arts & Entertainment,MYNM - BMW Showroom & Service Center,,,,"Qurtoba, New & Certified Pre-Owned Vehicles Showroom & Service Center",34234,"Al Khobar-Dammam H, ",Saudi,SA,bmwgroup@bmw.mynaghi.com,966 800 123 8000,bmw-saudiarabia.com,26.4097676,50.0331506,273,1.jpg,2.jpg,3.jpg
Arts & Entertainment,tadium Sports-University of Dammam,,,,,34211,Dammam,Saudi,SA,,,iau.edu.sa,26.4244124,50.0436952,274,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Al Faleh Sport House,,,,"King Abdulaziz St, Al Aziziyah",32424,Dammam,Saudi,SA,,,,26.4246858,50.043695,275,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Fifa Sports Yards,,,,Al Manar,32274,Dammam,Saudi,SA,,966 55 455 6867,,26.4249591,50.0436948,276,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Faris Grouo Sports Soluations,,,,2186 Abu Azinah Al Sadfi,32416,Dammam ,Saudi,SA,Faris@farisgroup.net,966 53 600 6970,farisgroup.net,26.4255058,50.0436944,277,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Lapangan Turnamen Dammam Cup,,,,Al Buhayrah,31952,Dammam,Saudi,SA,,,dammamcup.news,26.4260525,50.0436939,278,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Dalgan Optics Est. Dammam Branch,,,,Prince Saud Bin Jalawy St,32416,Dammam ,Saudi,SA,,966 13 832 6863,,26.4274192,50.0436929,279,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Al Wazzan Vision Dammam Khaleej,,,,Al Aziziyah,32424,Dammam,Saudi,SA,,966 13 802 3822,,26.4276925,50.0436927,280,1.jpg,2.jpg,3.jpg
Arts & Entertainment,نظارات فرزة,,,,King Khaled St,32241,Al Khobar ,Saudi,SA,ahmedmaher@farzaoptical.com,966 13 832 6673,farzaoptical.com,26.4279658,50.0436925,281,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Vision Express,,,,Othaim Mall,32236,Dammam,Saudi,SA,,966 13 667 8523,alshaya.com,26.4285125,50.0436921,282,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Eyelash Optical,,,,Prince Mohammed Bin Fahd Road,32412,Ash Shati Ash Sharqi,Saudi,SA,,"966 13 819 1560
",ilash.com.sa,26.4287858,50.0436919,283,1.jpg,2.jpg,3.jpg
Arts & Entertainment,eye cool opticals,,,,"71 St, Dammam 2nd Industrial City",34333,Dammam,Saudi,SA,,,,26.2506659,49.9030885,284,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Solaris,,,,Abdullah Fuad,32236,astern province,Saudi,SA,,966 13 831 8098,alshaya.com,26.4298791,50.0436911,285,1.jpg,2.jpg,3.jpg
Arts & Entertainment,ايلاش للبصريات,,,,Abu Bakr Alsiddiq St,32265,Al Khobar ,Saudi,SA,,966 13 818 3355,,26.4301524,50.0436909,286,1.jpg,2.jpg,3.jpg
Arts & Entertainment,"Al Bashawri Opticals
البشاوري",,,,Muhammed Ibn Saud,32241,Dammam,Saudi,SA,,966 13 831 1143,,26.4304258,50.0436907,287,1.jpg,2.jpg,3.jpg
Arts & Entertainment,الكوميدي كلوب Al Comedy Club,,,,Al Athir,32248,Al Khobar ,Saudi,SA,,,,26.3689941,50.0302839,288,1.jpg,2.jpg,3.jpg
Arts & Entertainment,College Of Arts,,,,Prince Nayef Bin Abdulaziz Rd,32256, Dammam ,Saudi,SA,,966 13 333 1111,uod.edu.sa,26.3703618,50.0302828,289,1.jpg,2.jpg,3.jpg
Arts & Entertainment,قناة DMM الفضائية,,,,8911 Omar Ibn Al Khattab St,32271,Al Faisaliyah,Saudi,SA,,,,26.4134846,50.026333,290,1.jpg,2.jpg,3.jpg
Arts & Entertainment,الشبكة التلفزيونية,,,,Prince Nayef Bin Abdulaziz Rd,32256,Al Rayyan,Saudi,SA,,966 13 857 7000,iau.edu.sa,26.413758,50.0263328,291,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Studio Dammam Broadcasting Corporation radio and television,,,,6359 طريق ابو حدرية، Al Manar,32274,Dammam,Saudi,SA,,966 13 811 7340,,26.4140314,50.0263326,292,1.jpg,2.jpg,3.jpg
Arts & Entertainment,RAFEE METAL INDUSTRY,,,,"Dammam Television Complex, Dhahran Jubail Expy, Al Khodaryah",32248,"Dhahran Jubail Expy, ",Saudi,SA,rafeesteel@yahoo.com,966 13 839 3951,rafeemetal.blogspot.com,26.4143047,50.0263324,293,1.jpg,2.jpg,3.jpg
Arts & Entertainment,eXtra,,,,"Al Aziziyah, Al Khaleej Road",32424,Al Khobar ,Saudi,SA,,966 9200 04123,extrastores.com,26.4599606,50.0435182,294,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Mishwar Restaurant,,,,Prince Mohammed Bin Fahd Road,32415,Al Khobar ,Saudi,SA,info@mishwar.com.sa,966 13 805 2222,mishwar.com.sa,26.4515506,50.1149436,295,1.jpg,2.jpg,3.jpg
Arts & Entertainment,KFUPM Mall,,,,"Orientation Path, King Fahd University of Petroleum and Mineral",34463,Al Khobar ,Saudi,SA,,966 13 834 7161,kfupmmall.com,26.3201371,50.1301194,296,1.jpg,2.jpg,3.jpg
Arts & Entertainment,The Secret Room ,,,,"Al Ulaya, Bashar Ibn Burd St",34448,Al Khobar ,Saudi,SA,info@thesecretroomsa.com,966 59 177 1823,thesecretroomsa.com,26.3019431,50.1684638,297,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Live79,,,,southern street,34627,Al Khobar,Saudi,SA,,966 55 103 8104,,26.249588,50.1914453,298,1.jpg,2.jpg,3.jpg
Arts & Entertainment,ALPHA CENTRE,,,,6990 King Fahd Road,34622,Al Khobar Al Janubiyah,Saudi,SA,,966 53 445 0952,,26.2675859,50.2053476,299,1.jpg,2.jpg,3.jpg
Arts & Entertainment,The Secret Room,,,,"Al Ulaya, Bashar Ibn Burd St",34448,Al Khobar ,Saudi,SA,info@thesecretroomsa.com,966 59 177 1823,thesecretroomsa.com,26.3020144,50.1618977,300,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Arabian Collections Gallery,,,,"Prince Faisal Bin Fahd Road Prince Faisal Bin Fahd Road, Doha Al Janubiyah,",34455,Al Khobar ,Saudi,SA,,966 13 868 6142,arabiancollectionsgallery.com,26.3181086,50.1023868,301,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Dhahran Art Group,,,,4155 Riyadh Boulevard,34472,Gharb Al Dhahran,Saudi,SA,,,,26.318254,50.1023868,302,1.jpg,2.jpg,3.jpg
Arts & Entertainment,AJ Nail Art & Beauty Salon,,,,Prince Mohammed Bin Fahd Road,22093,Al Khobar ,Saudi,SA,,966 53 664 5553,business.site,26.3185447,50.1023867,303,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Action Gate,,,,Doha Al Janubiyah,34454,Al Khobar ,Saudi,SA,,966 55 600 0134,facebook.com,26.3241569,50.1529505,304,1.jpg,2.jpg,3.jpg
Arts & Entertainment,DHL,,,,"Eastern Ave, Saudi Aramco",34465,Dhahran,Saudi,SA,,966 9200 03450,dhl.com.sa,26.3067819,50.1165933,305,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Mobily,,,,"Midra Access Rd, Gharb Al Dhahran",31952,Dhahran,Saudi,SA,,966 56 010 1100,mobily.com.sa,26.3067819,50.1165933,306,1.jpg,2.jpg,3.jpg
Arts & Entertainment,STC,,,,"Eastern Ave, Gharb Al Dhahran",34465,Dhahran,Saudi,SA,,966 53 500 0000,stc.com.sa,26.3067819,50.1165933,307,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Fantasy World Toys Souq Sharq,,,,Arabian Gulf St,13141,Safat,Kuwait City,KW,,965 9965 4614,fantasyworldtoys.com,29.2620189,47.8931945,308,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Fantasy World Toys Al Rai,,,,"Ghazali St,
",13141,Safat,Kuwait City,KW,info@fantasyworldtoys.com,965 9002 6387,fantasyworldtoys.com,29.2620189,47.8931945,309,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Toy Triangle,,,,Khalid Ibn Al Waleed St,18253,Kuwait City,Kuwait City,KW,,965 2246 8039,toytriangle.com,29.2620189,47.8931945,310,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Naser Alomar Toys,,,,Kuwait City,31952,Kuwait City,Kuwait City,KW,,965 2243 3122,,29.2620189,47.8931945,311,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Toy Land,,,,Kuwait City,35653,Kuwait City,Kuwait City,KW,,965 2244 3028,,29.2620189,47.8931945,312,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Waleed Toys Company,,,,Kuwait City,31952,Kuwait City,Kuwait City,KW,,,,29.2620189,47.8931945,313,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Sunrise International Co.,,,,Salhiya St,32020,Kuwait City,Kuwait City,KW,info@RainbowMax.com,965 2243 5172,rainbowmax.com,29.2620189,47.8931945,314,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Fantasy World Toys Al Bustan,,,,Al Bustan Mall Bldg Compound,13141,Salem Al Mubarak St,Kuwait City,KW,info@fantasyworldtoys.com,965 9002 6387,fantasyworldtoys.com,29.2620189,47.8931945,315,1.jpg,2.jpg,3.jpg
Arts & Entertainment,LEGO Store,,,,"Mutlaq Abbas Munawir St,",13141,Kuwait City,Kuwait City,KW,,965 2259 7408,lego.com,29.2620189,47.8931945,316,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Baroue,,,,Discovery Mall First Ring Rd,31952,Kuwait City,Kuwait,KW,,965 6511 0932,,29.2620189,47.8931945,317,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Fantasy World Toys Boulevard,,,,"Al Khansa St,",13141,Kuwait City,Kuwait City,KW,,965 9725 2149,fantasyworldtoys.com,29.2620189,47.8931945,318,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Hamar Hobby Shuwaikh,,,,Bank Street,13020,Shuwaikh kuwait,Kuwait City,KW,info@alhamar-hobby.com,965 2483 1083,alhamar-hobby.com,29.2620189,47.8931945,319,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Games world,,,,Kuwait City,13141,Kuwait City,Kuwait City,KW,,965 2245 3125,,29.2620189,47.8931945,320,1.jpg,2.jpg,3.jpg
Arts & Entertainment,101 Dalmatians,,,,Kuwait City,17860,Kuwait City,Kuwait City,KW,,,,29.2620189,47.8931945,321,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Bousaleh Hobbies,,,,Kuwait City,34448,Kuwait City,Kuwait City,KW,,965 2240 5086,instagram.com,29.2620189,47.8931945,322,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Kuwait's Opera House,,,,Kuwait,22093,Kuwait City,Kuwait City,KW,,965 2483 5822,jacc-kw.com,29.316644,47.932375,323,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Magic Planet Kuwait,,,,The Avenues Mall,12339,Kuwait City,Kuwait City,KW,,965 2259 7942,theplaymania.com,29.1869983,47.7431052,324,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Kuwait Towers,,,,Arabian Gulf St,22093,Kuwait City,Kuwait City,KW,pr@tec.com.kw,965 2496 5500,kuwaittourism.com,29.3459423,47.9235723,325,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Ice Skating Rink,,,,Al-Soor St,34448,Kuwait City,Kuwait City,KW,pr@tec.com.kw,965 2241 1151,kuwaittourism.com,29.346205,47.9235722,326,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Tareq Rajab Museum of Islamic Calligraphy,,,,Kuwait City,34448,Kuwait City,Kuwait City,KW,museum@trmkt.com,965 2531 7358,trmkt.com,29.3464677,47.923572,327,1.jpg,2.jpg,3.jpg
Arts & Entertainment,The Mirror House,,,,"94 17 St,",35809,Kuwait City,Kuwait City,KW,mirrorhouseq8@gmail.com,965 2251 8522,mirrorhouseq8.com,29.3467304,47.9235718,328,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Al Shaheed Park,,,,Soor St,22093,Kuwait City,Kuwait City,KW,info@alshaheedpark.com,965 2246 1267,alshaheedpark.com,29.3469931,47.9235716,329,1.jpg,2.jpg,3.jpg
Arts & Entertainment,The Grand Mosque of Kuwait,,,,"25, Kuwait City",34448,Kuwait City,Kuwait City,KW,,965 2298 0800,masajed.gov.kw,29.3475184,47.9235712,330,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Reham Gallery,,,, Abu Bakr St,22093,"Al Kuwayt, ",Kuwait City,KW,,965 9800 7010,,29.3477811,47.923571,331,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Cozmo Entertainment (Discovery Mall),,,,Abdulla Al Mubarak St,14513,Kuwait City,Kuwait City,KW,,965 2574 4975,cozmogroup.com,29.376174,47.9643571,332,1.jpg,2.jpg,3.jpg
Arts & Entertainment,COZMO ENTERTAINMENT COMPANY,,,,Kaifan Kuwait Sport Club,14513,Kuwait,Kuwait City,KW,info@cozmogroup.com,965 1885 888,cozmogroup.com,29.3762465,47.9643571,333,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Puppet Kingdom,,,,Kuwait City,34448,Kuwait City,Kuwait City,KW,,965 9711 8055,puppetkingdom.net,29.376174,47.9643571,334,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Future Kid Entertainment & Real Estate Company,,,,Kuwait Free Trade Zone,34448,Kuwait City,Kuwait City,KW,hananaly@futurekid.com,965 2461 0045,futurekid.com.kw,29.3509829,47.8911423,335,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Fountain Park,,,,First Ring Rd,11883,Kuwait City,Kuwait City,KW,,965 2246 3732,,29.376174,47.9643571,336,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Way Out Kuwait,,,," Ahmad Al Jaber Street, Baitek Tower",14000,Mezzanine,Kuwait City,KW,info@wayoutkwt.com,965 9878 8203,wayoutkwt.com,29.376174,47.9643571,337,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Cartoon Network World,,,,Kuwait City,14513,Kuwait City,Kuwait City,KW,,965 2243 0630,,29.376174,47.9643571,338,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Live Theater,,,,Discovery mall,12170,Basement floor,Kuwait City,KW,,965 502 00300,livekuwait.com,29.376174,47.9643571,339,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Stay Foolish Productions,,,,Abdulla Al Mubarak St,22093,Kuwait City,Kuwait,KW,contact@stayfoolish.net,965 2246 1788,stayfoolish.net,29.376174,47.9643571,340,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Panorama Consulting and Business Solutions,,,,"Global Tower, Al-Shuhada Street",13058,"13 Al-Shuhada St, Kuwait City,",Kuwait City,KW,,965 2295 1796,panoramacbs.com,29.3753548,47.9856962,341,1.jpg,2.jpg,3.jpg
Arts & Entertainment,The Sultan Gallery Kuwait,,,,168 Mubarak Al Kabeer St,22093,Kuwait City,Kuwait City,KW,sultangallery1969@gmail.com,965 2471 4325,sultangallery.com,29.3083106,47.9256119,342,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Contemporary Art Platform,,,,2 Shuwaikh Industrial,34448,Kuwait City,Kuwait City,KW,info@capkuwait.com,965 2492 5636,capkuwait.com,29.3083106,47.9256119,343,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Museum of Modern Art,,,,Ibraheem Al Mudhaf St,22093,Kuwait City,Kuwait City,KW,info@nccal.gov.kw,965 2292 9444,nccal.gov.kw,29.3083106,47.9256119,344,1.jpg,2.jpg,3.jpg
Arts & Entertainment,AL M. Gallery,,,,Mohammad Thunayyan St,34448,Kuwait City,Kuwait City,KW,,965 2299 6447,,29.3083106,47.9256119,345,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Dar Al Funoon,,,,Kuwait City,13058,Kuwait City,Kuwait City,KW,,965 9008 8402,,29.3083106,47.9256119,346,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Center of the Art*,,,,"Block 1 , Plot 21, Al Usaimi Complex، 6th Street",22093,Shuwaikh Industrial,Kuwait City,KW,info@artkuwait.com.kw,965 2228 2130,artkuwait.com.kw,29.3083106,47.9256119,347,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Free Art Atelier,,,,Arabian Gulf St,22093,Kuwait City,Kuwait,KW,,,,29.3083106,47.9256119,348,1.jpg,2.jpg,3.jpg
Arts & Entertainment,THE HUB Gallery,,,,2 25,14513,Kuwait City,Kuwait City,KW,,965 2249 8999,thefagallery.com,29.3891817,47.9176802,349,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Boushahri Art Gallery,,,,Salmiya,22093,Kuwait City,Kuwait City,KW,,965 2562 1119,,29.3083106,47.9256119,350,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Aseel's Studio,,,,Hamad Al Saqer St,14513,Kuwait City,Kuwait City,KW,,,aseelalyaqoub.com,29.3083106,47.9256119,351,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Friday market,,,,Kuwait City,22093,Kuwait City,Kuwait City,KW,,965 9983 1447,kw.fridaymarket.com,29.3128068,47.9528811,352,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Iranian Market,,,,325-337 37 St,34448,Kuwait City,Kuwait City,KW,,,,29.3124203,,353,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Flower Market,,,,Mutlaq Abbas Munawir St,22093,Kuwait City,Kuwait City,KW,,"965 566 41361


 


 
","flowermarketkwt.business.site
",29.3056803,47.9370192,354,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Dubai Textile Market,,,,Kuwait City,34448,Kuwait City,Kuwait City,KW,,93 55 502 0751,,29.3758326,47.9677593,355,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Carrefour Fintas,,,,"Kuwait, Mubarak Al Kabeer Governorate",14513,Al Liwan Mall,Kuwait City,KW,,965 2259 8233,carrefourkuwait.com,29.1746142,48.093227,356,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Olive Super Market,,,,"Kuwait City,",14513,Kuwait City,Kuwait City,KW,,965 2489 8901,oliveretail.com,29.3061534,47.9116006,357,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Lulu Hypermarket,,,,Al-Dajeej Dar Al Amjad shop,22093,Kuwait,Kuwait,KW,mail@kw.lulumea.com,965 2475 9333,kuwait.luluhypermarket.com,29.3128161,47.9528811,358,1.jpg,2.jpg,3.jpg
Arts & Entertainment,"Shuwaikh Market
شويخ ماركت",,,,5th Street,14513,Shuwaikh Industrial,Kuwait City,KW,,965 2221 6944,shuwaikhmarket.com,29.3418413,47.9354257,359,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Dhuha Al-Kuwait Mini Super Market,,,,28 St,22093,Farwaniya,Kuwait City,KW,,965 6093 9078,,29.2737677,47.9631476,360,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Carrefour Jleeb,,,,"Kuwait, Farwaniya Governorate, Souk Al jleeb",34448,Souk Al jleeb,Kuwait City,KW,,965 2259 8233,carrefourkuwait.com,29.246129,47.9349903,361,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Grand hyper market,,,,Wattiyah St,22093,Kuwait City,Kuwait City,KW,,965 2247 4571,,29.3626162,47.9609002,362,1.jpg,2.jpg,3.jpg
Arts & Entertainment,مسرح الشيخ دعيج الخليفة الصباح,,,,,14513,Kuwait City,Kuwait City,KW,,,,29.3577713,47.9408069,363,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Abdulhussain Abdulridha Theater,,,,Hamad Al-Mubarak St,22093,Salmiya,Kuwait City,KW,,,,29.358034,47.9408067,364,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Labor Syndicate Theater,,,,Abdulla Al Faraj St,14513,Salmiya,Kuwait City,KW,,,froggyco.net,29.3582966,47.9408065,365,1.jpg,2.jpg,3.jpg
Arts & Entertainment,ABB Kuwait,,,,Alghunaim tower برج الغنيم. Abu Naker St,22093,Kuwait City,Kuwait,KW,,965 2227 7999,abb.com,29.3628875,47.9616791,366,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Mitsubishi electric kuwait office,,,,al-salam tower 2nd floor Al-Salem Street,14000,Al Kuwayt,Kuwait City,KW,,965 2240 6082,,29.3628875,47.9616791,367,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Hassan's Optician Co.,,,,"Wataniya Tower, Fahad Al Salem Street",14513,Kuwait City,Kuwait City,KW,,965 2246 4734,hassans.com,29.376174,47.9643571,368,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Kefan Optics,,,,Al-Shuhada St,34448,Kuwait City,Kuwait City,KW,info@kefan-optics.com,965 2227 0274,kefan-optics.com,29.376319,47.9643571,369,1.jpg,2.jpg,3.jpg
Arts & Entertainment,International Optique,,,,Omar Bin Al Khattab St,70050,Kuwait City,Kuwait City,KW,,965 2299 7657,,29.3763915,47.964357,370,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Etheos Optician,,,,Fahaheel,14513,Kuwait City,Kuwait City,KW,,965 552 23747,,29.376464,47.964357,371,1.jpg,2.jpg,3.jpg
Arts & Entertainment,International Optique Company,,,,"Salmiya Block 4, Salem Al Mubarak Street Central Plaza Building",70050,Salmiya,Kuwait City,KW,,965 2572 2980,intoptic.com,29.3444272,48.0629539,372,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Grand Cinemas,,,,Hamra Luxury Center,70050,"Al Kuwayt, ",Kuwait City,KW,,965 2227 0333,grandcinemasme.com,29.3766815,47.964357,373,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Al-Fanar Cinema,,,,Hamra Luxury Center، Al-Shuhada St,14000," Al Kuwayt, ",Kuwait City,KW,,965 1803 456,cinescape.com.kw,29.3407704,48.0560553,374,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Cinescape Avenues Cinema,,,,2nd Floor,34448,Kuwait City,Kuwait City,KW,,965 1803 456,cinescape.com.kw,29.3026464,47.9121279,375,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Dasma Theatre,,,,Salem Al Jumain st,70050,Kuwait City,Kuwait,KW,,,,29.376899,47.964357,376,1.jpg,2.jpg,3.jpg
Arts & Entertainment,"Ashraf & Co. Ltd., Dar Al Awadi Showroom",,,,Dar Al Awadi Tower,14513,Kuwait City,Kuwait City,KW,aig@ashraf.com,965 2241 2180,nikon.com.kw,29.3770441,47.9643569,377,1.jpg,2.jpg,3.jpg
Arts & Entertainment,H&S Showroom Sharq,,,,Khalid Bin Alwaleed Str.,34448,Kuwait City,Kuwait City,KW,,965 2242 4222,hsstorekw.com,29.3770418,47.9643569,378,1.jpg,2.jpg,3.jpg
Arts & Entertainment,GMC Showroom Sharq,,,,"Al Kuwayt, ",14513,Kuwait City,Kuwait City,KW,,965 1884 411,behbehanigmc.com,29.3771143,47.9643569,379,1.jpg,2.jpg,3.jpg
Arts & Entertainment,"American Tourister Showroom, Souk Al Kabir, Kuwait City",,,,"Souq Al Kabeer Complex, Fahad Al-Salem Street, ",70050,Kuwait City,Kuwait City,KW,,965 2224 1436,americantourister.com,29.3771868,47.9643569,380,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Alghanim Automotive- Chevrolet Showroom Sharq,,,,"Sharq Industrial Area, Block 2, Bldg 32، Omar Ben Al Khattab St",,Al Kuwayt,Kuwait City,KW,,965 2496 9000,chevrolet.alghanimauto.com,29.3772593,47.9643569,381,1.jpg,2.jpg,3.jpg
Arts & Entertainment,TriStar Showroom,,,,Soor St,70050,Kuwait City,Kuwait City,KW,,965 2240 5194,,29.3773318,47.9643569,382,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Mercedes-Benz Kuwait (Showroom),,,,"
Jahra Road, Highway 80",70050,Kuwait City ,Kuwait City,KW,,965 2495 0000,mercedesbenzme.com,29.335742,47.9184175,383,1.jpg,2.jpg,3.jpg
